label,message
0,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-)
0,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8"
1,"For ur chance to win a Â£250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
0,"Sorry, I'll call later"
0,Ã eatin later but i'm eatin wif my frens now lei... Ã going home first?
0,"Hmm ok, i'll stay for like an hour cos my eye is really sore!"
0,"Yeah, we got one lined up for us"
0,Sry da..jst nw only i came to home..
0,Tmr then Ã¼ brin lar... Aiya later i come n c lar... Mayb Ã¼ neva set properly Ã¼ got da help sheet wif Ã¼...
0,"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao..."
0,Ok ill tell the company
0,Aiyah ok wat as long as got improve can already wat...
0,K:)k:)good:)study well.
0,"""Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx"""
0,So wats ur opinion abt him and how abt is character?
1,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
0,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx
0,"Me not waking up until 4 in the afternoon, sup"
1,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply"
0,"Geeeee ... Your internet is really bad today, eh ?"
0,Aight should I just plan to come up later tonight?
0,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...
0,I am late. I will be there at
1,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu"
0,I didnt get anything da
0,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-"
0,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park."
0,Oh thanks a lot..i already bought 2 eggs ..
0,Yeah I'll try to scrounge something up
0,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING"
1,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
1,"Win the newest ÂHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!"
0,Finished class where are you.
0,"If you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is"
0,WHORE YOU ARE UNBELIEVABLE.
0,I don't think he has spatula hands!
0,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down
1,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow
0,Bbq this sat at mine from 6ish. Ur welcome 2 come
0,Yeh. Indians was nice. Tho it did kane me off a bit he he. We shud go out 4 a drink sometime soon. Mite hav 2 go 2 da works 4 a laugh soon. Love Pete x x
0,"Aight, text me tonight and we'll see what's up"
1,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk"
0,I dunno they close oredi not... Ã v ma fan...
1,"""For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk"""
0,Two teams waiting for some players
0,"Excellent, I'll see what riley's plans are"
0,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.
0,"Sorry, I can't text &amp; drive coherently, see you in twenty"
0,Please ask mummy to call father
0,Usually the person is unconscious that's in children but in adults they may just behave abnormally. I.ll call you now
0,Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL
1,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!
0,"If e timing can, then i go w u lor..."
0,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too"
0,Den wat will e schedule b lk on sun?
0,Well that must be a pain to catch
0,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.
0,"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe"
0,Otherwise had part time job na-tuition..
0,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx."
0,Its too late:)but its k.wish you the same.
0,Oooh I got plenty of those!
1,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
0,"I'm in a meeting, call me later at"
0,"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri."
0,Dear umma she called me now :-)
0,Whos this am in class:-)
0,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon
0,Ok no prob... I'll come after lunch then...
0,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.
0,Aah bless! How's your arm?
0,Aiyo a bit pai seh Ã¼ noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...
0,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola
0,All e best 4 ur driving tmr :-)
0,Noooooooo please. Last thing I need is stress. For once in your life be fair.
0,They did't play one day last year know even though they have very good team.. Like india.
0,Shhhhh nobody is supposed to know!
0,Guess he wants alone time. We could just show up and watch when they do..
1,Congratulations YOU'VE Won. You're a Winner in our August Â£1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.
0,So do you have samus shoulders yet
1,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo"
0,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please"
0, &lt;#&gt;  in mca. But not conform.
0,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.
0,"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*"
0,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?"
0,Ugh just got outta class
0,Gokila is talking with you aha:)
1,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. Â£1.50 increments. Help08718728876"
0,"That's cool he'll be here all night, lemme know when you're around"
0,"Dear, take care. I am just reaching home.love u a lot."
1,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx
0,Just curious because my cuz asked what I was up to
0,Wot is u up 2 then bitch?
0,Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.
0,These won't do. Have to move on to morphine
0,"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola."
0,Gibbs unsold.mike hussey
0,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in."
0,That seems unnecessarily hostile
1,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a Â£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+"
0,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.
0,"That's good, because I need drugs"
0,Lol u still feeling sick?
0,Pls come quick cant bare this.
0,Congrats kano..whr s the treat maga?
0,So i'm doing a list of buyers.
1,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs
0,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...
0,Hey what's up charles sorry about the late reply.
0,"I'm back &amp; we're packing the car now, I'll let you know if there's room"
0,Who u talking about?
0,Do you think i can move  &lt;#&gt;  in a week
0,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat."
0,I'm not. She lip synced with shangela.
0,Okie...
0,Have you finished work yet? :)
0,Thats cool. How was your day?
0,Call me when you get the chance plz &lt;3
0,Iâm going to try for 2 months ha ha only joking
0,Play w computer? Aiyah i tok 2 u lor?
0,Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive
0,Was actually about to send you a reminder today. Have a wonderful weekend
0,They just talking thats it de. They wont any other.
0,I will see in half an hour
0,Lol no. Just trying to make your day a little more interesting
0,Tell rob to mack his gf in the theater
0,"you are sweet as well, princess. Please tell me your likes and dislikes in bed..."
0,Now? I'm going out 4 dinner soon..
0,"Best line said in Love: . ""I will wait till the day I can forget u Or The day u realize that u cannot forget me.""... Gn"
0,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...
0,I asked sen to come chennai and search for job.
0,That depends. How would you like to be treated? :)
0,"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep!"
0,I not free today i haf 2 pick my parents up tonite...
1,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16
1,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout
1,"URGENT! Your mobile No *********** WON a Â£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm"
1,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP
0,Bring tat cd don forget
0,Ã no home work to do meh...
1,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm
0,Are you this much buzy
0,Shant disturb u anymore... Jia you...
0,"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1."
0,"""Pete can you please ring meive hardly gotany credit"""
0,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore"
